split,source_db,step_idx_retro,rxn_idx,mech_smi
train,pmechdb_split_0,0,40,"CO[C:1](O)=[NH2+:2].[OH2:3]|(3, 1);((1, 2), 2)"
train,pmechdb_split_0,0,41,"CCOC(=O)N[N:1]([C:2](OCC)=[OH+:3])[P:4](OCC1=C(Br)C(OC)=C2C(=C1)C=C(OC)C=C2OC)(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1.COC1=CC(OC)=C2C(=C1)C=C(OCC1=CC=CC=C1)C(C(=O)[O-])=C2OC|((4, 1), 2);((2, 3), 3)"
train,pmechdb_split_0,0,42,"CN[CH:1]=[NH+:2]C.[Cl-].[OH2:3]|(3, 1);((1, 2), 2)"
train,pmechdb_split_0,0,43,"C[C:1](C)([O:2]C)[Cl:3]|(2, 1);((1, 3), 3)"
train,pmechdb_split_0,0,44,"C=CCC(O)CC1CC(O[Si](C)(C)C(C)(C)C)CC(CC2=C(C(=O)OC(NC3CCCCC3)=[N:1]C3CCCCC3)C(OC)=CC=C2)O1.CN(C)C1=CC=[N+:2]([H:3])C=C1|(1, 3);((3, 2), 2)"
train,pmechdb_split_0,0,45,"C[S+:1](C)Br.[Br-:2]|(2, 1)"
train,pmechdb_split_0,0,46,"COC1=CC2=C(C=C1)C(C[C:1](OC(C)C)=[O:2])[N:3]([C:4]1=[CH:5]CCC1)CC2.O.O=C(O)C(F)(F)F|(3, 4);((4, 5), 1);((1, 2), 2)"
train,pmechdb_split_0,0,47,"CC1CCCC(C2=CC=CC=C2)[C:1](C2=CC=CC=C2)=[CH:2]1.[H:3][Br:4]|((1, 2), 3);((3, 4), 4)"
train,pmechdb_split_0,0,48,"C[CH:1]=[O+:2]C.[I-:3]|(3, 1);((1, 2), 2)"
train,pmechdb_split_0,0,49,"CCC(C)CC(C)[O-:1].[H:2][OH2+:3]|(1, 2);((2, 3), 3)"
train,pmechdb_split_0,0,50,"OC(C1=CC=CC=C1)(C1=CC=CC=C1)C1CCC(=[O+:1][H:2])CC1.[OH2:3]|(3, 2);((2, 1), 1)"
train,pmechdb_split_0,0,51,"CCC(C=O)(CCCNC(=O)CCl)CCC(=O)CC1=C(NC(=O)[O:1][H:2])C=CC=C1.C[C+](C)C.O=C(C(F)(F)F)[O-:3]|(3, 2);((2, 1), 1)"
train,pmechdb_split_0,0,52,"CC(C)C(N)C(=O)[O-].CC1=C2CCC(=O)C2(C)CC[C:1]1([NH2+:2]C(C(=O)O)C(C)C)[OH:3]|(3, 1);((1, 2), 2)"
train,pmechdb_split_0,0,53,"O[C:1](C1CCCCC1)([NH3+:2])[OH:3]|(3, 1);((1, 2), 2)"
train,pmechdb_split_0,0,54,"CC(N)(O)[OH+:1][H:2].[OH2:3]|(3, 2);((2, 1), 1)"
train,pmechdb_split_0,0,55,"CC(=O)O.CC(C)C1CC2CC3CC2C1CC3(C)[N+:1]#[CH:2].O=S(=O)([O-])O.[Na+].[OH2:3]|(3, 2);((2, 1), 1)"
train,pmechdb_split_0,0,56,"CC(=O)[O:1][H:2].CCC(C1=C([O-])OC(C)(C)OC1=O)[N:3](C)CC(=O)O|(3, 2);((2, 1), 1)"
train,pmechdb_split_0,0,57,"CC[C:1]([N+]1=CN(C)C=C1)([O-:2])[O:3]C1=CC=C([N+](=O)[O-])C=C1|(2, 1);((1, 3), 3)"
train,pmechdb_split_0,0,58,"C[CH:1]=[O:2].N#[C-:3]|(3, 1);((1, 2), 2)"
train,pmechdb_split_0,0,59,"CC1=C(CCO)SC=[N+]1CC1=CC=C(CC[N+]2=C(C(CCCOCC3=CC=CC=C3)(C(C3=CC=CO3)[CH:1]=[C:2](C3=NC=CC=C3)[O-:3])[O:4][H:5])SC(CCO)=C2C)C=C1.CCO.CC[NH+](CC)CC.[Br-]|(3, 2);((2, 1), 5);((5, 4), 4)"
train,pmechdb_split_0,0,60,"CC(C)(NO)[OH:1].O[NH2+:2][H:3]|(1, 3);((3, 2), 2)"
train,pmechdb_split_0,0,61,"C1CCC([OH:1])CC1.C=CC#N.[H:2][OH2+:3]|(1, 2);((2, 3), 3)"
train,pmechdb_split_0,0,62,"CC(OP(C1=CC=CC=C1)(C1=CC=CC=C1)(C1=CC=CC=C1)[O:1][H:2])(C(=O)C1CCCC2=C(C=CC=C2)C1=O)C1=CC=CC=C1.[OH-:3]|(3, 2);((2, 1), 1)"
train,pmechdb_split_0,0,63,"COCC[CH:1]=[CH2:2].[H:3][Br:4]|((1, 2), 3);((3, 4), 4)"
train,pmechdb_split_0,0,64,"CC(=O)[O-:1].O=C(O)C[NH+:2](C(O)(CCC(=O)C1=CC=CO1)C1=CC=CC=C1)[H:3]|(1, 3);((3, 2), 2)"
train,pmechdb_split_0,0,65,"CC[O+:1](C(C)(O)Cl)[H:2].O=S(=O)(O)[O-:3]|(3, 2);((2, 1), 1)"
train,pmechdb_split_0,0,66,"CC(Br)C[OH:1].C[CH:2]([H:3])[CH+:4]O|(1, 3);((3, 2), 4)"
train,pmechdb_split_0,0,67,"CC[C:1](C)([N:2]1CCCC1)[OH2+:3]|(2, 1);((1, 3), 3)"
train,pmechdb_split_0,0,68,"C[C:1]1([H:2])CCCC[C+:3]1C.O=P(O)(O)[O-:4]|(4, 2);((2, 1), 3)"
train,pmechdb_split_0,0,69,"CCNCC.CC[N+:1](CC)=[CH:2]C=C(C)C.O=C1CCC[C:3]([OH:4])=[CH:5]1|(4, 3);((3, 5), 2);((2, 1), 1)"
train,pmechdb_split_0,0,70,"BrC1=CC=C2C(=C1)CCCC2=[O:1].C1COCCN1.[Cl][Ti:2]([Cl])([Cl])[Cl]|(1, 2)"
train,pmechdb_split_0,0,71,"C1=CC=NC=C1.CC1=CC=C(S(=O)(=O)[O-])C=C1.CCOC(=O)C12CCC(C[C:1]1([NH:2]CC1=CC=CC=C1)[OH2+:3])C2(C)C|(2, 1);((1, 3), 3)"
train,pmechdb_split_0,0,72,"CCOC(=O)C(C(C)=O)C(C(=O)OCC)C(C)(N)[O-:1].CO.[H:2][NH3+:3]|(1, 2);((2, 3), 3)"
train,pmechdb_split_0,0,73,"O=P(O)(O)[O:1][H:2].[OH2:3]|(3, 2);((2, 1), 1)"
train,pmechdb_split_0,0,74,"[S-][CH+:1][NH2:2]|(2, 1)"
train,pmechdb_split_0,0,75,"CCC1CCCC(C)[CH:1]1[Cl:2].[OH-:3]|(3, 1);((1, 2), 2)"
train,pmechdb_split_0,0,76,"C1=CC=C(C[N:1]2C(C3=CC=CC=C3)=CC[C:2]2(C2=CC=CC=C2)[OH2+:3])C=C1.CC(=O)[O-].O|(1, 2);((2, 3), 3)"
train,pmechdb_split_0,0,77,"CC1=CC=C(S(=O)(=O)N2C=C(C=[N:1][N-:2][S:3](=O)(=O)C3=CC=C(C)C=C3)C3=CC=CC=C32)C=C1.[Li][OH+]C(C)(C)C|(1, 2);((2, 3), 3)"
train,pmechdb_split_0,0,78,"O=S(=O)(O)[O-:1].O=[N+]([O-])[C:2]1([H:3])C2=C(C=C[CH+:4]1)C=C(S(=O)(=O)O)C=C2|(1, 3);((3, 2), 4)"
train,pmechdb_split_0,0,79,"CN[CH:1]([N:2](C)C)[OH2+:3].[Cl-]|(2, 1);((1, 3), 3)"
train,pmechdb_split_0,0,80,"C=C[NH+:1](C)[H:2].[OH2:3]|(3, 2);((2, 1), 1)"
train,pmechdb_split_0,0,81,"CO.O=S(=O)(O)[O:1][H:2].OC(C1=C(Br)SC=C1)=[O:3]|(3, 2);((2, 1), 1)"
train,pmechdb_split_0,0,82,"OC=[O+:1][H:2].[OH2:3]|(3, 2);((2, 1), 1)"
train,pmechdb_split_0,0,83,"CCC[CH2:1][Li:2].C[Si](C)(C)[C:3]1([H:4])SCCCS1|((2, 1), 4);((4, 3), 3)"
train,pmechdb_split_0,0,84,"CC=CC[O+:1](CC)[H:2].O=S(=O)(O)[O-:3]|(3, 2);((2, 1), 1)"
train,pmechdb_split_0,0,85,"COP(=O)(CC=[O:1])OC.[Li+:2]|(1, 2)"
train,pmechdb_split_0,0,86,"CO[C:1]1=[CH:2]OC=C1.O=[N+:3]=[O:4]|((1, 2), 3);((3, 4), 4)"
train,pmechdb_split_0,0,87,"CC(C)(C)[Si:1](C)(C)Cl.CC(O)C1=C2C=CC=CC2=CC=C1.CN(C)C1=CC=[N:2]C=C1|(2, 1)"
train,pmechdb_split_0,0,88,"CC(C)[N](C(C)C)[Li:1].COC(CCC12C3NC4C(CCC45CCCC51)C2(C)CCC3C(C)C)=[O:2]|(2, 1)"
train,pmechdb_split_0,0,89,"[Li][O:1][C:2](C)=[CH2:3]|(1, 2);((2, 3), 3)"
train,pmechdb_split_0,0,90,"CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=C[CH2:1][OH2+:2]|((1, 2), 2)"
train,pmechdb_split_0,0,91,"C1=CC2=CC=CC(C3([OH:1])CCCC3)=C2C=C1.C1=CC=CC=C1.CC1=CC=C(S(=O)(=O)[O:2][H:3])C=C1|(1, 3);((3, 2), 2)"
train,pmechdb_split_0,0,92,"CC(C)[O-].CCC(CC(C)C)[O][Al-:1]([O]C(C)C)([O]C(C)C)[OH+:2]C(C)C|((1, 2), 2)"
train,pmechdb_split_0,0,93,"C[C+:1](C)C.[Br-:2]|(2, 1)"
train,pmechdb_split_0,0,94,"CO[C:1](OC)=[NH2+:2].[OH2:3]|(3, 1);((1, 2), 2)"
train,pmechdb_split_0,0,95,"CC1=CC23C(=O)C(CC(O[S+](C)[CH2:1][H:2])C(O)C24OC(=O)OC14)C1C(CC3C)C1(C)C.CC[N:3](CC)CC|(3, 2);((2, 1), 1)"
train,pmechdb_split_0,0,96,"CC1=NC(=O)C([N+](=O)[O-])([N+](=O)[O-])C(O)=[N:1]1.O.O=S(=O)(O)[O:2][H:3]|(1, 3);((3, 2), 2)"
train,pmechdb_split_0,0,97,"C1CCC(=[O:1])CC1.CC(=O)OC1(C(C)=O)CCC2C3CC=C4CC([O][Al:2]([O]C(C)C)[O]C(C)C)CCC4(C)C3CCC21C.CC(C)O.CC(C)[O-]|(1, 2)"
train,pmechdb_split_0,0,98,"CO[C:1](Cl)([NH2+:2]C)[O-:3]|(3, 1);((1, 2), 2)"
train,pmechdb_split_0,0,99,"C=C[C:1](O)([O:2]C(C)=O)[O-:3]|(3, 1);((1, 2), 2)"
train,pmechdb_split_0,0,100,"CC(C)[N](C(C)C)[Li:1].CC12CCC3C(C)(CO[Si](C)(C)C(C)(C)C)C(=[O:2])CCC3(C)C1CCC1=COC=C12|(2, 1)"
train,pmechdb_split_0,0,101,"CC(=O)C(C1=CC=CC=C1)C(C)(CC1=CC=CC=C1)[O-:1].[H:2][OH2+:3]|(1, 2);((2, 3), 3)"
train,pmechdb_split_0,0,102,"CC[NH2:1].CO[C:2](=[O:3])[CH:4]=[CH2:5]|(1, 5);((5, 4), 2);((2, 3), 3)"
train,pmechdb_split_0,0,103,"CO[C:1](CCOC(C)[O-:2])=[O:3]|(2, 1);((1, 3), 3)"
train,pmechdb_split_0,0,104,"CC1=CC=C(S(=O)(=O)[O-])C=C1.CC1=C[CH:1]([H:2])[C:3](C)=[N+:4]1C1=CC([N+](=O)[O-])=CC=C1.[OH2:5]|(5, 2);((2, 1), 3);((3, 4), 4)"
train,pmechdb_split_0,0,105,"Br[C:1]#[N:2].OCC[N:3]1CCC2=C(C=CS2)C1C1=CC=CC=C1|(3, 1);((1, 2), 2)"
train,pmechdb_split_0,0,106,"CC(C)(C)[O-:1].CC(C)C1=CC=CC(C(C)C)=C1N1C=C[N+](C2=C(C(C)C)C=CC=C2C(C)C)=C1C(=O)CC(C1=CC=CC=C1)C(C1=CC=CC=C1)(C(F)(F)F)[O:2][H:3]|(1, 3);((3, 2), 2)"
train,pmechdb_split_0,0,107,"C=CCC(C)(CC=C)C(C)=[O+:1][H:2].O.O=C[O-:3]|(3, 2);((2, 1), 1)"
train,pmechdb_split_0,0,108,"CO.COC1=C(OC)C=C(C2=C(C)C(C)C(C3=CC(OC)=C(OC)C=C3)([OH:1])O2)C=C1.[Cl-].[H:2][OH2+:3]|(1, 2);((2, 3), 3)"
train,pmechdb_split_0,0,109,"CC(=O)CC[C:1](C#N)([O-:2])[Cl:3]|(2, 1);((1, 3), 3)"
train,pmechdb_split_0,0,110,"CCO.CO.COC(=O)C(=CC1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1)C(C(=O)[O-:1])=C(C1=CC=CC=C1)C1=CC=CC=C1.[Cl-].[H:2][OH2+:3]|(1, 2);((2, 3), 3)"
train,pmechdb_split_0,0,111,"C1=CC=C([P+]2(C3=CC=CC=C3)CCC[CH:1]2[H:2])C=C1.CC(C)(C)[O-:3].O=C(C1=CC=CC=C1)C1=CCCC1.[K+]|(3, 2);((2, 1), 1)"
train,pmechdb_split_0,0,112,"CC1CC(=NO[C:1](C(F)(F)F)([O-:2])[O:3]C(=O)C(F)(F)F)C2(C)C3=CCC4CC(O)CCC4(C)C3CCC12C.CC1CC(=N[OH2+])C2(C)C3=CCC4CC(O)CCC4(C)C3CCC12C|(2, 1);((1, 3), 3)"
train,pmechdb_split_0,0,113,"FC(F)(F)C1=CO[CH:1]=[CH:2]1.O=[N+:3]=[O:4]|((2, 1), 3);((3, 4), 4)"
train,pmechdb_split_0,0,114,"O=N[NH+:1](CC1(O)CCCCC1)[H:2].[Cl-].[OH2:3]|(3, 2);((2, 1), 1)"
train,pmechdb_split_0,0,115,"COC1=C([O-:1])C2=C(C=C1)CC1NCCC23C=CCCC13O.N#N.[H:2][OH:3].[K+]|(1, 2);((2, 3), 3)"
train,pmechdb_split_0,0,116,"CC1(C)CCCC[CH:1]=[C:2]1C1=CC=CC=C1.[H:3][Br:4]|((2, 1), 3);((3, 4), 4)"
train,pmechdb_split_0,0,117,"C1CCNCC1.CC(=O)[O-:1].COC(=O)C(=C[CH:2](C1=CC=CC=C1)[H:3])C(=O)O.[OH3+]|(1, 3);((3, 2), 2)"
train,pmechdb_split_0,0,118,"C=CC[Si](C)(C)C.CC(C)[O:1][CH:2](CCC1=CC=CC=C1)[O+:3]([Si](C)(C)C)[Si](C)(C)C.O=S(=O)([O-])C(F)(F)F|(1, 2);((2, 3), 3)"
train,pmechdb_split_0,0,119,"C1=CC=C([CH2:1][Br:2])C=C1.C1CNC2=[N:3]CCCN2C1|(3, 1);((1, 2), 2)"
train,pmechdb_split_0,0,120,"COC1=CC(C2(CCCC3=CC=CC=C3)CC[N+:1](C)=[CH:2]C2Br)=C(OC)C=C1.N#C[BH2-:3][H:4].[Na+]|((3, 4), 2);((2, 1), 1)"
train,pmechdb_split_0,0,121,"C=C[N+:1](C)(C)[H:2].CC#[C-:3]|(3, 2);((2, 1), 1)"
train,pmechdb_split_0,0,122,"CCCCC1=C(C)[C:1](=[O:2])[C:3](=[N:4][N+:5]#N)C(C)=C1[O-]|(2, 1);((1, 3), 4);((4, 5), 5)"
train,pmechdb_split_0,0,123,"CC(=O)OCC1OC([O+:1](C2=CC=CC=C2)[H:2])C(OC(C)=O)C(OC(C)=O)C1OC(C)=O.CC(=O)[O-:3]|(3, 2);((2, 1), 1)"
train,pmechdb_split_0,0,124,"C[OH+:1][CH:2](CC1=CC=CC=C1)[OH:3]|(3, 2);((2, 1), 1)"
train,pmechdb_split_0,0,125,"CC(=O)[O-].CC1=CC=C(S(=O)(=O)[O-])C=C1.CC1CCC2C3C[CH+:1]C45CC4CCC5(C)C3CCC12C.C[OH:2].[K+]|(2, 1)"
train,pmechdb_split_0,0,126,"CCO[C:1](C)=[O:2].CC[NH:3]CC|(3, 1);((1, 2), 2)"
train,pmechdb_split_0,0,127,"CC(C(=O)C1CCCC2=C(C=CC=C2)C1=O)(C1=CC=CC=C1)[O:1][P:2](C1=CC=CC=C1)(C1=CC=CC=C1)(C1=CC=CC=C1)[O-:3].O|(3, 2);((2, 1), 1)"
train,pmechdb_split_0,0,128,"C1CC[NH2+]CC1.CC(=O)[O-].CCC(C)C[CH:1]=[N+:2]1CCCCC1.CCOC(=O)[CH:3]=[C:4](C)[OH:5].O|(5, 4);((4, 3), 1);((1, 2), 2)"
train,pmechdb_split_0,0,129,"CC(C)(NO)[O-:1].O[NH2+:2][H:3]|(1, 3);((3, 2), 2)"
train,pmechdb_split_0,0,130,"CC(C)[O-].CC(C)[O][Al-]([O]C(C)C)([O:1][C:2]1([H:3])CCC(C2=CC=CC=C2)CC1C)[O+:4]=[C:5](C)C|(1, 2);((2, 3), 5);((5, 4), 4)"
train,pmechdb_split_0,0,131,"O=C(CC(=O)[O-:1])CC1=CC=CC=C1.[H:2][OH2+:3]|(1, 2);((2, 3), 3)"
train,pmechdb_split_0,0,132,"CC(C)COCC1C(O)C[CH:1]([N+:2]2=CC(C3CCCCC3)=CC=C2)[O:3]1|(3, 1);((1, 2), 2)"
train,pmechdb_split_0,0,133,"CC(=O)OC1=C2OC3C(=O)CCC4(OC(C)=O)C5CC(=C2C34CC[N+:1]5(C#N)[CH3:2])C=C1.[Br-:3]|(3, 2);((2, 1), 1)"
train,pmechdb_split_0,0,134,"CCCC.CC[C:1](Cl)=[O:2].O=C1OCC(CC2=CC=CC=C2)[N-:3]1.[Li+]|(3, 1);((1, 2), 2)"
train,pmechdb_split_0,0,135,"C[C:1](O)=[NH2+:2].[OH2:3]|(3, 1);((1, 2), 2)"
train,pmechdb_split_0,0,136,"C=CC1=C(C(=O)[O:1][H:2])N2C(=O)C(NC(=O)CC3=CC=CC=C3)C2SC1.CC(C)OC(=O)C(CO[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)NC(=O)OC(C)(C)C.CCOC(=O)N[N-:3]C(=O)OCC|(3, 2);((2, 1), 1)"
train,pmechdb_split_0,0,137,"O=C(CCCC1=CC=CC=C1)[Cl:1].[Cl][Al:2]([Cl])[Cl]|(1, 2)"
train,pmechdb_split_0,0,138,"NC1=CC=CC=[C:1]1[Mg:2][Br].[H:3][Cl:4]|((2, 1), 3);((3, 4), 4)"
train,pmechdb_split_0,0,139,"C1COC(CC[O-:1])O1.[AlH3:2]|(1, 2)"
train,pmechdb_split_0,0,140,"C=C1CC2C[C:1](=[O:2])[C:3](C)(C1)[C:4]2(OC)[O-:5].[Na+]|(5, 4);((4, 3), 1);((1, 2), 2)"
train,pmechdb_split_0,0,141,"C=CO[C+:1]1C=CC=C[C:2]1(C(C)OC1=CC=CC=C1)[H:3].[F-:4]|(4, 3);((3, 2), 1)"
train,pmechdb_split_0,0,142,"CC(C)=C[CH2+:1].CC1=CC=C(S(=O)(=O)[O-])C=C1.CCCCCC1=CC(O)=C(CC=C(C)C)[C:2](O)=[CH:3]1.O|((2, 3), 1)"
train,pmechdb_split_0,0,143,"ClC12C3CCC(C3)C(C3CC=CC31)C2[O-:1].[AlH3].[Li+:2]|(1, 2)"
train,pmechdb_split_0,0,144,"C1CCOC1.C1COCCO1.OCC[O:1]C(O)C1=C(Cl)N=CS1.[Cl-].[H:2][OH2+:3]|(1, 2);((2, 3), 3)"
train,pmechdb_split_0,0,145,"CCC=CC(NC(=O)OCC1=CC=CC=C1)C(=O)OC.[Br][Mg+:1].[OH-:2]|(2, 1)"
train,pmechdb_split_0,0,146,"C=[N:1]C.C[Si-](C)(C)(Cl)[N+:2](C)=[CH:3][N:4](C)[H:5]|(1, 5);((5, 4), 3);((3, 2), 2)"
train,pmechdb_split_0,0,147,"CCC1CC(O)=[N:1]C2=CC=CC=C21.[H:2][OH2+:3]|(1, 2);((2, 3), 3)"
train,pmechdb_split_0,0,148,"CCCCCC1CC[C:1]([CH2:2][N+:3]#N)([OH:4])[CH2:5]1.O.[Cl-]|(4, 1);((1, 5), 2);((2, 3), 3)"
train,pmechdb_split_0,0,149,"CCO.O=C(C1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1)N1CCC(OCCO)([OH+:1][H:2])CC1CC1=CC=CC=C1.[Cl-].[OH2:3]|(3, 2);((2, 1), 1)"
train,pmechdb_split_0,0,150,"O.O[C:1]1([OH:2])CCC[OH+:3]1|(2, 1);((1, 3), 3)"
train,pmechdb_split_0,0,151,"C=CCCC(CCCCC(=O)[O-])C(=O)[O:1][H:2].CC[O-:3]|(3, 2);((2, 1), 1)"
train,pmechdb_split_0,0,152,"C1=C[CH:1]=[CH:2]C=C1.CC[C+:3]=O|((2, 1), 3)"
train,pmechdb_split_0,0,153,"CCCOC(CCC)=[O:1].[BH4-].[Na+:2]|(1, 2)"
train,pmechdb_split_0,0,154,"CC(C(=O)NCC(=O)O)[NH2+:1][C:2](=O)[O-:3].C[C+](C)C.O=C([O-])C(F)(F)F.[Cl-]|(3, 2);((2, 1), 1)"
train,pmechdb_split_0,0,155,"C1=C[CH:1]=[CH:2]N1.C[C+:3]=O|((1, 2), 3)"
train,pmechdb_split_0,0,156,"C1CCOC1.CC1=CC=C(S(=O)(=O)[O-])C=C1.CCCCCCCC[OH:1].OC1=CC=C([C:2](O)=[OH+:3])C=C1O|(1, 2);((2, 3), 3)"
train,pmechdb_split_0,0,157,"CO[P:1](Cl)Cl.C[OH+:2][H:3]|(1, 3);((3, 2), 2)"
